666516,友情以上,120,2019,6.9,1551,9061,"这个世界上,有很多人的关系似乎在“朋友”和“恋人”的边缘地带中徘徊,这种关系可以称之为“友情以上”。对于深陷其中的人来说,这是一个特殊的区域,他们无法真正与亲密的朋友保持朋友关系,也无法成为朋友的爱人。潘就是其中之一,他和他最好的朋友琴陷入友情以上的关系长达10年。高中时期,他曾试图通过向琴承认自己的感情越过这条界限,但是琴拒绝了他,说“做朋友就够了”。从那以后,潘和琴就成为了真正的最好的朋友。潘和历任女友分手,琴都会开导他。每次琴和男友吵架的时候,无论她在缅甸、马来西亚还是香港的哪个地方,她都会给潘打电话,然后潘就会利用自己当空少的特权坐飞机去陪她。也许正是因为潘对琴太好了,使得琴和她的男友Ted出现了问题。"
666517,零零后,89,2019,6.8,955,2479,2006年，北京一所幼儿园。孩子王池亦洋天天带领一群男孩演习打仗，有时也会打人，被家长集体要求开除；小公主柔柔是一位文艺童年，一心沉浸在童话里，遭到群体排斥。升入小学，池亦洋因为成绩不好，成为老师眼中的问题孩子，天天挨批，人生陷入绝望；柔柔进入家庭学校，自由自在，但父母为她的未来升学之路发生争论。中学来了，突然遭遇的橄榄球带给池亦洋人生新方向，他恢复自信，赛场上努力拼搏，生活中却连连受挫：早恋被批，申请美国学校遭拒；柔柔远赴美国求学，成绩连续拿A，但一再被寄宿家庭要求搬离。
666518,深夜食堂,90,2019,5.3,8756,12858,在上海一条不起眼的小弄堂里，有一家只在深夜营业的小餐馆，老板是一位50岁左右的大叔，他会为每一个到访的食客做一份只属于他（她）的食物，一碗饭一个故事，一碟菜一段人生，暖心抚慰都市夜归人。
666519,烈火英雄,120,2019,6.7,156580,28978,滨海市海港码头发生管道爆炸，整个罐区的原油都顺着A01油罐往外流，化成火海和阵阵爆炸，威胁全市、全省，甚至邻国的安全。慌乱的市民们四处奔逃，一辆辆消防车却逆向冲进火海…
666521,使徒行者,98,2019,6.5,100469,24606,童年兄弟意外失散，30年后因一桩罪案相见，两人已身处不同阵营。随着对罪案调查的深入，一个多年来隐于幕后的恐怖组织渐渐浮出水面。
666522,死寂逃亡,96,2019,5.4,8889,5595,世界各地突然出现不明嗜血生物，它们靠声音狩猎，捕食人类，致使全球陷入巨大恐慌。失聪少女艾丽·安德鲁斯（琪兰·席普卡 饰）和家人被迫踏上危机四伏的逃亡之旅，然而更大的危险悄然而至。
666523,沉默的证人,94,2019,5.7,51851,32184,雨夜，香港法医中心遭遇一伙训练有素的悍匪的洗劫。来者挟持陈嘉豪（张家辉 饰）乔琳（杨紫 饰）两位法医，逼迫他们寻找一具特殊尸体并找出尸体体内的一颗子弹。法医在解剖的过程中发现，子弹事关一场黑帮血拼的大案，而匪首SANTA（任贤齐 饰）的身份也另有蹊跷。为了保护证物揭开真相，手无寸铁的陈嘉豪乔琳，利用身边一切可以利用的器械，和法医中心的特殊地势进行布局反击。逐渐被激怒的匪徒越发狂躁嗜血，陷入绝境的法医们，无畏楼毁人亡的危机，决心硬刚到底！
666524,愤怒的小鸟2,96,2019,7.2,16740,10451,十年“欢喜冤家”猪鸟依旧如往常一样“互相拆台”。然而，“不速之客”发射冰球袭击了小鸟岛和猪猪岛，令双方不得不放下芥蒂，小鸟岛昔日英雄胖红联合小鸟伙伴们与曾经的对手“捣蛋猪”雷纳德一行组建了临时联盟，他们将前往全新冰封岛屿上阻止神秘反派的灭世计划。
666525,爱在长征,111,2019,6.2,12,122,"影片讲述两个20岁刚出头，跟中国有些渊源的年轻人重走长征路的故事。男孩名叫Benedict Short，他是中英混血，母亲是中国人，父亲是英国作家Philip Short, 曾写过《毛泽东传》。女孩名叫Margaux De Wilde，她的母亲是加拿大人，父亲是法国人。她读小学时，身为外交官的父母被派往北京，她的童年时光是在中国度过的。 "
666526,昆虫总动员2,119,2019,8.1,4955,8889,仗义友善的瓢虫父子Cox和Junior为帮好友黑蚂蚁Mandible逃脱红蚂蚁的堵截，不幸从冰天雪地的法国流落至夏日炎炎的南美加勒比。他们用自己的勇敢、机智逃脱了热带雨林里螳螂及蜘蛛的魔爪，并结识了当地瓢虫，并与毛毛虫共同协力赶走了入侵他们家园的人类。与此同时Junior的勇敢也是它收获了爱情，希望留在美丽的加勒比。面对父子分别， Cox和Junior将会做什么样的选择呢？
666527,女王的柯基,85,2019,5.7,2667,3761,雷克斯作为女王的皇家首席狗狗，是一只在白金汉宫过着奢靡生活、备受宠爱的小柯基犬。一次意外让它流落伦敦街头，闯入流浪狗中心，他将如何自我救赎并重返皇宫？一场民间和皇家萌犬的冒险即将上演......
666528,一切如你,85,2019,5.4,42,1667,影片的初衷是，有四位年轻人，他们用镜头记录下了爷爷奶奶的现实生活，在创作过程中，他们了解到中国当今的老龄化现状，有太多的老人缺少陪伴，于是，他们决定用自己的所学，拍摄这部电影《一切如你》。从年轻人角度出发，讲述了十个“养老、孝老、敬老”的故事。他们的举动得到了老一辈电影艺术家的鼎力支持，这次拍摄是一次难忘的创作历程，更是一次肩负使命的文化传承。
666529,鼠胆英雄,106,2019,5.5,15475,7957,三十年代的上海滩，胆小如鼠的青龙帮小弟闫大海发现自己身患绝症之际，竟阴差阳错当上了警察。为了给梦中女神--飞乐门舞女杜卿挣赎身钱，他计划在自己生命中所剩不多的时间里因公殉职，从而拿到抚恤金拯救女神。然而，在他疯狂执行铲除“黑帮”、“毒枭”任务以身赴死期间，却总是事与愿违求死不得死，反而得到屡屡升迁。然而，纸醉金迷的上海滩，还隐藏着更大的危机……
666530,福星高照朱小八,84,2019,5.2,50,148,天蓬元帅朱小八厌倦天天吃仙丹，向往人间美食，因贪吃搞砸了王母娘娘的蟠桃宴，和天狗降落人间福星镇，由此开启一段欢乐冒险旅程。
666531,古田军号,109,2019,6.6,1938,11314,《古田军号》是庆祝中华人民共和国成立70周年献礼影片。影片用真诚的艺术表达和创新的手法，以一个红军小号手的视角，讲述了红军从井冈山突围到闽西期间，年轻的革命领袖带领年轻的红军，在绝境中探索真理，开辟了中国革命成功的非凡历程。
666532,红星照耀中国,109,2019,5.8,858,774,《红星照耀中国》电影剧组创作灵感及素材就取自同名报告文学——美国记者斯诺根据自身经历创作的《红星照耀中国》一书。影片主要讲述的是1936年美国青年埃德加·斯诺冒险来到中国红色革命区域的的亲历见闻，在采访和见证了毛泽东、周恩来等共产党领导人，以及红军战士和苏区百姓的风采之后，斯诺以饱含激情的生动文笔写成了《红星照耀中国》一书，该书出版后轰动世界，使全球第一次了解到了彼时艰苦抗战背景下中国共产党的真实情况。
666533,童童的风铃密室,85,2019,4.7,718,5982,本片改编自泰国流传甚广的真实恐怖事件。月黑风高之夜，冤死的泰国古曼童还魂归来！飘忽的诡影，惨白的面容，阴森的老旧古宅，诡异的姑妈，发出哭声喊声的骇人风铃，沾满鲜血刺痛眼球的白被子，阁楼里放着古曼童的诡异鸟笼，半夜镜子里的小女孩带着邪恶的笑容自掐脖子……女主角苏芸无时无刻不笼罩在巨大的恐怖之中！在无声的黑暗之中，直击灵魂深处的惊悚开始一幕幕上演，波云诡谲的剧情背后，那刺痛人心的真相让人不寒而栗！
666534,大佛普拉斯,102,2017,8.7,22282,165469,菜埔（庄益增 饰）是一家雕塑厂的夜间保安，家中有一位重病的老母亲需要照顾。肚财（陈竹昇 饰）是菜埔唯一的朋友，菜埔经常在值夜班的时候把肚财叫过来和他作伴。一天，两人突发奇想决定看一看菜埔的老板黄启文（戴立忍 饰）的行车记录仪里记录了哪些影像，希望向来风流的老板能够贡献出一些精彩的片段以解两个独身男人内心里的寂寞之苦。 
666535,红海行动,138,2018,8.3,1124525,72514,中东国家伊维亚共和国发生政变，武装冲突不断升级。刚刚在索马里执行完解救人质任务的海军护卫舰临沂号，受命前往伊维亚执行撤侨任务。舰长高云（张涵予 饰）派出杨锐（张译 饰）率领的蛟龙突击队登陆战区，护送华侨安全撤离。谁知恐怖组织扎卡却将撤侨部队逼入交火区，一场激烈的战斗在所难免。与此同时，法籍华人记者夏楠（海清 饰）正在伊维亚追查威廉·柏森博士贩卖核原料的事实，而扎卡则突袭柏森博士所在的公司，意图抢走核原料。混战中，一名隶属柏森博士公司的中国员工成为人质。为了解救该人质，八名蛟龙队员必须潜入有150名恐怖分子的聚集点，他们用自己的信念和鲜血铸成中国军人顽强不屈的丰碑！ 
666536,狗十三,120,2013,8.2,456205,211715,13岁的少女李玩，由于父母离异，与爷爷奶奶生活在一起。正处于青春期的她渴望了解、陪伴和爱。在“要听话”的中国式教育里，李玩也完成了属于她的“成人礼”。电影中，父亲希望通过一条宠物小狗完成与女儿的和解与沟通，李玩为狗取名“爱因斯坦”，暗潮涌动的青春因“爱因斯坦”意外走失，开启了它汹涌又无奈的成长之路。
666537,无双,130,2018,8.1,1189413,348244,身陷囹圄的李问（郭富城 饰）被引渡回港，他原本隶属于一个的跨国假钞制贩组织。该组织曾犯下过多宗恶性案件，而首脑“画家”不仅始终逍遥法外，连真面目都没人知道。为了逼迫李问吐露“画家”真实身份，警方不惜用足以判死刑的假罪证使其就范。就在此时，富有的遗孀阮文（张静初 饰）申请保释李问，而警方提出的条件依然是“画家”的真面目。 
666538,无名之辈,108,2018,8.1,1084511,297344,来自乡村的笨贼眼镜（章宇 饰）和大头（潘斌龙 饰）抢了一家手机店，慌乱之中逃进坐着轮椅的单身女子嘉旗（任素汐 饰）的家中。嘉旗早已失去活着的欲望，她强横地要求俩笨贼杀死自己。另一边，某楼盘老板资金链断裂跑路，留下保安马先勇（陈建斌 饰）与讨债者周旋。马曾经是立功无数的协警，可就在转正的关头因为一场车祸毁了原本看似美好的一切。不久前他挖到一把喷子，原本打算交给当初的警察好友立功，却发现喷子被换成了水枪。而成为了新闻的手机抢劫案，让马先勇意识到喷子正在劫匪的手上。 
666539,爆裂无声,120,2017,8.3,388614,139071,故事发生在偏僻贫瘠的山村之中。张保民（宋洋 饰）是一名矿工，一天，他被妻子翠霞（谭卓 饰）叫回了家，原来，他们的儿子失踪了。带着儿子的照片，不会说话的张保民踏上了寻子之路，途中，他遇见了大资本家昌万年（姜武 饰）的爪牙，两方人马起了冲突，昌万年骗张保民自己知道他儿子的下落，实际上，他隐藏了一个黑暗的秘密。 
666540,血观音,112,2017,8.4,231540,124011,《血观音》描述在女人组成的棠府里，住着3位不同世代但一样懂人心的女性，由棠夫人（惠英红饰）主持大局，穿梭权贵间，靠着高超手腕与柔软身段，在复杂的政商关系中生存取利；个性如刺猬般的大女儿棠宁（吴可熙饰）为求母亲肯定，勉力配合；乖巧的小女儿棠真（文淇饰）多半静静观察，唯母命是从。直到某天，棠家亲密友人惨遭灭门事件爆发，三人各自被牵扯其中，一向以大局为重的棠夫人，为了守护一切，费尽心机，却让三人走向不同的命运。
666541,大象席地而坐,134,2018,8,115753,2035670,满州里动物园有一头大象，每天坐在那里。为朋友出头的少年、为弟报仇的恶霸哥哥、身陷囹圄的女生，卡在世界灰暗的缝隙里无法脱身，却挣扎着去看大象。萧瑟寒冬的一天，绝望身影在不对称不平衡的影像中碰撞， 爆裂了压抑的沉郁，在粗糙布景、朦胧灯光的低成本制作中肆意蔓延。作者兼导演胡波 （笔名胡迁）首作，以青涩朴质与震撼感性，获柏林影展赏识入围论坛单元， 却是无法嵌合和谐主旋律的一块失落拼图。看不见大象是共同宿命，胡波骤然陨落，也成了这一代人的遗憾。
666542,无问西东,128,2018,7.6,774781,81888,如果提前了解了你所要面对的人生，你是否还会有勇气前来？吴岭澜、沈光耀、王敏佳、陈鹏、张果果，几个年轻人满怀诸多渴望，在四个非同凡响的时空中一路前行。 
666543,三块广告牌,115,2017,8.7,661776,236060,米尔德雷德（弗兰西斯·麦克多蒙德 Frances McDormand 饰）的女儿在外出时惨遭奸杀，米尔德雷德和丈夫查理（约翰·哈克斯 John Hawkes 饰）之间的婚姻因此走到了尽头，如今，她同儿子罗比（卢卡斯·赫奇斯 Lucas Hedges饰）过着相依为命的生活。一晃眼几个月过去了，案件仍然没有告破预兆，而警方似乎早已经将注意力从案子上转移了开来。 
666544,小偷家族,117,2018,8.7,805446,698842,东京的都市丛林中央，残存着一栋古旧寒酸的老房子，这里局促地生活着柴田一家五口人。在工地当临时工的男人阿治（Lily Franky 饰）经常带着儿子祥太（城桧吏 饰）到超市盗窃生活用品，这一天，他们回家路上遇到了独自待在户外的四岁女孩由里（佐佐木美结 饰）。妻子信代（安藤樱 饰）起初极力主张将女孩送回父母身边，但当看到女孩原生家庭的状况时又心生恻隐。原本柴田家就靠着老奶奶初枝（树木希林 饰）的养老金度日，而今多了一口人，自然更艰辛了几分。包括信代的妹妹亚纪（松冈茉优 饰）在内，虽然一家人游走在贫困和违法的边缘，但笃深的羁绊将他们紧紧联系在一起，使他们的心不会随着冰冷的都市而寒冷下去…… 
666545,奇迹男孩,113,2017,8.6,452637,131589,奥吉（雅各布·特瑞布雷 Jacob Tremblay 饰）是一个10岁的男孩，除了头戴一个巨大的太空头盔外，他和其他的同年龄孩子别无二致。头盔下隐藏了奥吉因为各种手术而伤痕累累的脸庞，它不仅完美的隐藏起了奥吉脆弱自卑的内心，也成功的防止了奥吉的模样吓到别的孩子。 
666546,幸福的拉扎罗,127,2018,8.6,84758,136322,拉扎罗（阿德里亚诺·塔尔迪奥洛 饰）是一位内心单纯的年轻农民，坦克雷迪（卢卡·奇科瓦尼 饰）则是一位骄横的年轻贵族。他在Inviolata这座与世隔绝的小城内生活，这个城镇则由侯爵夫人阿诺西纳·德·卢娜（尼可莱塔·布拉斯基 饰）所统治。年轻的农民和年轻的贵族相遇并成为好友。某天，坦克雷迪自导自演了一场绑架戏码，希望骗到母亲的赎金，不料最终引来了警察……
666547,网络迷踪,102,2018,8.6,42428,255834,工程师大卫·金（约翰·赵 饰）一直引以为傲的16岁乖女玛戈特突然失踪。前来调查此案的警探怀疑女儿离家出走。不满这一结论的父亲为了寻找真相，独自展开调查。他打开了女儿的笔记本电脑，用社交软件开始寻找破案线索。大卫必须在女儿消失之前，沿着她在虚拟世界的足迹找到她…
666548,爱你，西蒙,110,2018,8.3,172623,120938,每个人都值得拥有一个伟大的爱情故事。但是对一个17岁的高中生「赛门」来说这一切却是件超複杂的事：第一、没有人知道他是同性恋；第二、他也搞不清楚自己爱上跟他一样有同样困扰的不具名网友到底是何方神圣？？？为了解决这两个大麻烦，赛门展开一段爆笑又吓人的解答过程，但他没料到的是，最后得到的答案却从此改变了自己的人生。
666549,特工,137,2018,8.5,106279,97206,1990年代中期，暗号「黑金星」的南韩「国家安全企划部」情报员，假扮成南韩商人跟北韩进行商业交易，藉此渗透北韩军事单位，打探核开发情报，他得在最危险的地方，赢得敌方的信任，没想到一心只想完成任务的他，却在不自觉中陷入南北韩权力高层间的恐怖阴谋。
666550,碟中谍,147,2018,8.1,1031909,524866,伊森·亨特（汤姆·克鲁斯饰）和队友们接到了追回三个大杀伤性核武器的任务。眼见任务马上就能完成，但为了挽救其中一位队友卢瑟（文·瑞姆斯饰）的生命，三个核武器被人趁机带走。中情局负责人斯隆女士（安吉拉·贝塞特饰）调来她手下的得意猛将沃克（亨利·卡维尔饰），让他盯着伊森·亨特完成追回核武器的任务。期间，女特工伊尔莎（丽贝卡·弗格森饰）突然出现，伊森·亨特发现，他要面对的并不只是恐怖分子，还有潜藏在政府部门的内鬼。
666551,阿凡达,162,2009,8.7,1236583,75953,战斗中负伤而下身瘫痪的前海军战士杰克•萨利（萨姆•沃辛顿 Sam Worthington 饰）决定替死去的同胞哥哥来到潘多拉星操纵格蕾丝博士（西格妮•韦弗 Sigourney Weaver 饰）用人类基因与当地纳美部族基因结合创造出的 “阿凡达” 混血生物。杰克的目的是打入纳美部落，外交说服他们自愿离开世代居住的家园，从而SecFor公司可砍伐殆尽该地区的原始森林，开采地下昂贵的“不可得”矿。在探索潘多拉星的过程中，杰克遇到了纳美部落的公主娜蒂瑞（佐伊•索尔达娜 Zoe Saldana 饰），向她学习了纳美人的生存技能与对待自然的态度。与此同时，SecFor公司的经理和军方代表上校迈尔斯（史蒂芬•朗 Stephen Lang 饰）逐渐丧失耐心，决定诉诸武力驱赶纳美人…… 
666552,教父,175,1972,9.3,775651,232207,40年代的美国，“教父”维托·柯里昂（马龙·白兰度 饰）是黑手党柯里昂家族的首领，带领家族从事非法的勾当，但同时他也是许多弱小平民的保护神，深得人们爱戴。 
666553,无间道,101,2002,9.2,1071113,118425,1991年，香港黑帮三合会会员刘健明（刘德华）听从老大韩琛（曾志伟）的吩咐，加入警察部队成为黑帮卧底，韩琛许诺刘健明会帮其在七年后晋升为见习督察。1992年，警察训练学校优秀学员陈永仁（梁朝伟）被上级要求深入到三合会做卧底，终极目标是成为韩琛身边的红人。2002年，两人都不负重望，也都身背重压，刘健明渐想成为一个真正的好人，陈永仁则盼着尽快回归警察身份。 
666554,泰坦尼克号,194,1997,9.4,1753063,94801,1912年4月10日，号称 “世界工业史上的奇迹”的豪华客轮泰坦尼克号开始了自己的处女航，从英国的南安普顿出发驶往美国纽约。富家少女罗丝（凯特•温丝莱特）与母亲及未婚夫卡尔坐上了头等舱；另一边，放荡不羁的少年画家杰克（莱昂纳多·迪卡普里奥）也在码头的一场赌博中赢得了下等舱的船票。 
666555,肖申克的救赎,142,1994,9.7,2120644,212574,20世纪40年代末，小有成就的青年银行家安迪（蒂姆·罗宾斯 Tim Robbins 饰）因涉嫌杀害妻子及她的情人而锒铛入狱。在这座名为肖申克的监狱内，希望似乎虚无缥缈，终身监禁的惩罚无疑注定了安迪接下来灰暗绝望的人生。未过多久，安迪尝试接近囚犯中颇有声望的瑞德（摩根·弗里曼 Morgan Freeman 饰），请求对方帮自己搞来小锤子。以此为契机，二人逐渐熟稔，安迪也仿佛在鱼龙混杂、罪恶横生、黑白混淆的牢狱中找到属于自己的求生之道。他利用自身的专业知识，帮助监狱管理层逃税、洗黑钱，同时凭借与瑞德的交往在犯人中间也渐渐受到礼遇。表面看来，他已如瑞德那样对那堵高墙从憎恨转变为处之泰然，但是对自由的渴望仍促使他朝着心中的希望和目标前进。而关于其罪行的真相，似乎更使这一切朝前推进了一步…… 
666556,霸王别姬,171,1993,9.6,1695469,221523,段小楼（张丰毅）与程蝶衣（张国荣）是一对打小一起长大的师兄弟，两人一个演生，一个饰旦，一向配合天衣无缝，尤其一出《霸王别姬》，更是誉满京城，为此，两人约定合演一辈子《霸王别姬》。但两人对戏剧与人生关系的理解有本质不同，段小楼深知戏非人生，程蝶衣则是人戏不分。 
666557,楚门的世界,103,1998,9.2,1241083,219116,楚门（金•凯瑞 Jim Carrey 饰）是一个平凡得不能再平凡的人，除了一些有些稀奇的经历之外——初恋女友突然失踪、溺水身亡的父亲忽然似乎又出现在眼前，他和绝大多数30多岁的美国男人绝无异样。这令他倍感失落。他也曾试过离开自己生活了多年的地方，但总因种种理由而不能成行。 
666558,音乐之声,174,1965,9,520504,75343,玛利亚（朱丽·安德鲁斯 饰）是一个年轻活泼的修女，喜欢在大自然下高声歌唱，所以她常常忘记了修道院里的规矩。院长认为玛利亚并不属于规矩严格的修道院。院长与众嬷嬷商量后，决定安排玛利亚到一位名叫特拉普（克里斯托弗·普卢默 饰）上校家当家庭教师。 
666559,国王的演讲,118,2010,8.4,668175,144835,约克郡公爵（柯林·菲尔斯 Colin Firth 饰）因患口吃，无法在公众面前发表演讲，这令他接连在大型仪式上丢丑。贤惠妻子伊丽莎白（海伦娜·邦汉·卡特 Helena Bonham Carter 饰）为了帮助丈夫，到处寻访名医，但是传统的方法总不奏效。一次偶然的机会，她慕名来到了语言治疗师莱纳尔罗格（杰弗里·拉什 Geoffrey Rush 饰）的宅邸，传说他的方式与众不同。虽然公爵对罗格稀奇古怪的招法并不感兴趣，首次诊疗也不欢而散。但是，公爵发现在聆听音乐时自己朗读莎翁竟然十分流利。这让他开始信任罗格，配合治疗，慢慢克服着心理的障碍。乔治五世驾崩，爱德华八世继承王位，却为了迎娶寡妇辛普森夫人不惜退位。艾伯特临危受命，成为了乔治六世。他面临的最大挑战就是如何在二战前发表鼓舞人心的演讲……
666560,本杰明。巴顿奇事,166,2008,8.9,812731,149387,飓风正在侵袭美国新奥尔良，一位病危的老妇睁开了她的睡眼。老妇名叫戴茜（凯特·布兰切特饰），她叫女儿凯若琳（朱莉娅•奥蒙德饰）为她阅读一本日记。这本日记的作者叫本杰明•巴顿（布拉德•皮特饰）。本杰明出生在第一次世界大战停战之时，但生来便像个老人的他被父亲当作怪物，被遗弃在了养老院。本杰明在养老院与老人们一起生活。但谁都没有想到，本杰明逆向发育——越活越年轻！也许“越活越年轻”是某些人的梦想，但真正这样成长的本杰明却有了别人无法理解的烦恼与快乐。穿越半世纪的世界变革，本杰明身处其中，感受别人感受不到的感受。 
666561,战马,146,2011,8.1,236150,46973,914年，在德文郡小镇，男孩艾尔伯特（杰瑞米·艾文 Jeremy Irvine 饰）目睹了幼驹乔伊的诞生。在集市上，它被频繁叫价，最终被艾尔伯特的父亲泰德（彼得·穆兰 Peter Mullan 饰）用30几尼的天价收入囊中，跛脚的他也因此得罪了地主。艾尔伯特与乔伊尽情 嬉戏，与朋友分享。然而，好景不长，地主登门拜访，称如果乔伊不能犁地将立刻将其带走，于是泰德赌上了全部家当。于是，艾尔伯特在逼迫之下，为乔伊套上了鞍蹬，强迫它犁地，甚至还使用了皮鞭，却不能让它屈服就范。为了还债，泰德亲自上阵犁地，功夫不负有心人，辛苦换来了收成，但是一场大雨毁了一切。德军来袭，父亲被迫将马变卖给骑兵军，换了30几尼。艾尔伯特虽然难以割舍也只能含泪送别乔伊踏上了前途未卜的战场。
666562,钢铁侠,126,2008,8.2,816732,20189,　斯塔克军火公司是美军在全球范围内第一大军火供应商，其新任掌门人托尼•斯塔克（小罗伯特·唐尼 Robert Downey Jr. 饰）风流倜傥，天资聪颖。他与公司元老俄巴迪亚•斯坦（杰夫·布里吉斯 Jeff Bridges 饰）合作无间，共同将斯塔克公司的业务推向顶峰。现 实生活中的托尼热衷收集名贵跑车，搞点儿发明创造，当然露水姻缘更不可少。所幸他身边有维吉尼亚•波茨（格温妮斯·帕特洛 Gwyneth Paltrow 饰）这样的好助手细心打理一切，才让他能自由自在过着贵公子的生活。 
666563,天使爱美丽,122,2001,8.7,1040955,176014,艾米莉（奥黛丽·塔图 Audrey Tautou 饰）有着别人看来不幸的童年——父亲给她做健康检查时，发现她心跳过快，便断定她患上心脏病，从此艾米莉与学校绝缘。随后因为一桩意外，母亲在她眼前突然死去。这一切都毫不影响艾米莉对生活的豁达乐观。 
666564,英雄本色,95,1986,8.7,505142,73284,香港某个国际伪钞集团重要分子宋子豪（狄龙 饰）和Mark（周润发 饰）情同手足，某次宋子豪带手下谭成（李子雄 饰）去台北交易时被其出卖受枪伤被捕入狱，为替好兄弟报仇，Mark孤身赴台，结果被人打成瘸子，江湖地位自此一落千丈，而宋子豪的父亲也在不久丧命。 一向视宋子豪为偶像的宋子杰（张国荣 饰）得知哥哥的真实身份后，对黑社会及他恨之入骨，立誓利用警察身份将黑帮势力斩草除根，宋子豪出狱后不顾苦等他想重创辉煌的Mark的劝阻，决心弃暗投明，无奈得不到宋子杰的谅解。而此时已成帮会老大的谭成欲找宋子豪再合作，遭拒绝后放言会害宋子杰，被逼走投无路，宋子豪决定再与Mark连手共抗强敌。
666565,饮食男女,124,1994,9.1,426490,158931,台湾中国菜硕果仅存的大师老朱（郎雄）退休后，渐尝老年生活的诸多尴尬：每周日费心做出的一桌丰盛菜肴，并无将三个女儿（杨贵媚、吴倩莲、王渝文）齐齐拉到饭桌的吸引力，已经长大成人的她们，心里藏了许多比陪父亲吃饭更重要的事；多年老友的突然离世，令他在友情这块也有了缺口；而对厨师来讲最重要的味觉的丧失，则将其彻底推到人生的低谷。 
666566,红高粱,91,1988,8.3,230354,38861,该片改编自莫言1986年发表的两部中篇小说《红高粱》和《高粱酒》。因为一匹骡子，“ 我奶奶”九儿（巩俐饰）的父母要她嫁给一位拥有一座酒坊的50岁麻风病人。九儿乘坐花轿出嫁时，在途中被一名强盗拦截。其中一名抬轿男子余占鳌（姜文饰）打退了强盗，九儿因而和他开始相互喜欢。3天后九儿回乡探望父母 。抬轿男子突然从高粱田里冲出来，抢走了九儿。他们在高粱田野外交合。九儿回到酒坊的时候发现麻风病的丈夫死了，“ 我奶奶”撑起李家的烧酒作坊，不久余占鳌正式成为 “我爷爷”，并独创酿制好酒十八红的方法。抗日战争期间，“我爷爷”和“我奶奶”连手谱写了一曲悲歌。
666567,活着,132,1994,9.2,640740,207667,富少福贵（葛优）嗜赌成性，妻子家珍（巩俐）屡劝无果后带着女儿凤霞离开了他，当夜，福贵输光所有家产气死父亲，被迫靠变卖母亲首饰租间破屋过活。一年后，家珍手拉凤霞怀抱刚出世的儿子有庆回到家中，福贵痛改前非，开始靠演皮影戏过起安份守己的日子。 
666568,复仇者联盟4：终局之战,181,2019,8.6,902420,143178,一声响指，宇宙间半数生命灰飞烟灭。几近绝望的复仇者们在惊奇队长（布丽·拉尔森 Brie Larson 饰）的帮助下找到灭霸（乔什·布洛林 Josh Brolin 饰）归隐之处，却得知六颗无限宝石均被销毁，希望彻底破灭。如是过了五年，迷失在量子领域的蚁人（保罗·路德 Paul Rudd 饰）意外回到现实世界，他的出现为幸存的复仇者们点燃了希望。与美国队长（克里斯·埃文斯 Chris Evans 饰）冰释前嫌的托尼（小罗伯特·唐尼 Robert Downey Jr. 饰）找到了穿越时空的方法，星散各地的超级英雄再度集结，他们分别穿越不同的时代去搜集无限宝石。而在这一过程中，平行宇宙的灭霸察觉了他们的计划。 
666569,罗马假日,118,1953,9,946132,169023,欧洲某国的安妮公主（奥黛丽·赫本 Audrey Hepburn 饰）到访罗马，国务烦身，但她又厌倦繁文缛节。一天晚上，身心俱疲的她偷偷来到民间欣赏夜景，巧遇报社记者乔（格里高利·派克 Gregory Peck 饰）。二人把手同游，相当快乐。公主更是到乔的家中作客并在那过夜。 
666570,阿甘正传,142,1994,9.5,1847128,171173,阿甘（汤姆·汉克斯 饰）于二战结束后不久出生在美国南方阿拉巴马州一个闭塞的小镇，他先天弱智，智商只有75，然而他的妈妈是一个性格坚强的女性，她常常鼓励阿甘“傻人有傻福”，要他自强不息。 
1357,Shine (1996),169,1996,4.33333333333333,13,2,无
2278,Ronin (1998),117,1998,3.66666666666667,25,4,无
3030,Yojimbo (1961),91,1961,4,6,1,无
3524,Arthur (1981),151,1981,3.5,10,0,无
